Round,AvgAccuracy,AvgLoss
1,0.17900000000000008,1.7726888358592987
2,0.17300000000000007,1.8212695956230163
3,0.15600000000000006,1.8144798576831818
4,0.19500000000000003,1.7890676200389861
5,0.21000000000000005,1.7673813283443451
6,0.19100000000000006,1.7497940242290497
7,0.18500000000000008,1.7370092928409577
8,0.20000000000000004,1.7289606928825378
9,0.20900000000000002,1.7071263194084167
10,0.21200000000000005,1.6921785950660706
11,0.201,1.694358468055725
12,0.20600000000000004,1.6880191743373871
13,0.21100000000000002,1.6898620426654816
14,0.22400000000000003,1.6847740352153777
15,0.21600000000000003,1.6750274837017058
16,0.20700000000000002,1.6832882761955261
17,0.19700000000000004,1.6827216565608978
18,0.19200000000000003,1.671607345342636
19,0.21800000000000005,1.6591714859008788
20,0.22200000000000011,1.6648285508155822
